Frame,Timestamp,Value
271,4.946187,Bonsai.Shaders.FrameEvent
272,4.9599313,Bonsai.Shaders.FrameEvent
273,4.9758811,Bonsai.Shaders.FrameEvent
274,4.9919974,Bonsai.Shaders.FrameEvent
275,5.0090478,Bonsai.Shaders.FrameEvent
276,5.0253172,Bonsai.Shaders.FrameEvent
277,5.0419405,Bonsai.Shaders.FrameEvent
278,5.0586,Bonsai.Shaders.FrameEvent
279,5.0761778,Bonsai.Shaders.FrameEvent
280,5.0937502,Bonsai.Shaders.FrameEvent
281,5.1084861,Bonsai.Shaders.FrameEvent
282,5.1247589,Bonsai.Shaders.FrameEvent
283,5.1436134,Bonsai.Shaders.FrameEvent
284,5.158029,Bonsai.Shaders.FrameEvent
285,5.1767274,Bonsai.Shaders.FrameEvent
286,5.1920217,Bonsai.Shaders.FrameEvent
287,5.2092906,Bonsai.Shaders.FrameEvent
288,5.22619,Bonsai.Shaders.FrameEvent
289,5.2417471,Bonsai.Shaders.FrameEvent
290,5.2584358,Bonsai.Shaders.FrameEvent
291,5.2755358,Bonsai.Shaders.FrameEvent
292,5.2924915,Bonsai.Shaders.FrameEvent
293,5.3086639,Bonsai.Shaders.FrameEvent
294,5.3266017,Bonsai.Shaders.FrameEvent
295,5.3439974,Bonsai.Shaders.FrameEvent
296,5.3592054,Bonsai.Shaders.FrameEvent
297,5.3769562,Bonsai.Shaders.FrameEvent
298,5.3930028,Bonsai.Shaders.FrameEvent
299,5.4104577,Bonsai.Shaders.FrameEvent
300,5.4256005,Bonsai.Shaders.FrameEvent
301,5.4410921,Bonsai.Shaders.FrameEvent
302,5.4579011,Bonsai.Shaders.FrameEvent
303,5.4748414,Bonsai.Shaders.FrameEvent
304,5.4912006,Bonsai.Shaders.FrameEvent
305,5.5079685,Bonsai.Shaders.FrameEvent
306,5.5246238,Bonsai.Shaders.FrameEvent
307,5.5415353,Bonsai.Shaders.FrameEvent
308,5.5580078,Bonsai.Shaders.FrameEvent
309,5.7911569,Bonsai.Shaders.FrameEvent
310,5.8323253,Bonsai.Shaders.FrameEvent
311,5.8337766,Bonsai.Shaders.FrameEvent
312,5.8448538,Bonsai.Shaders.FrameEvent
313,5.8602348,Bonsai.Shaders.FrameEvent
314,5.8776171,Bonsai.Shaders.FrameEvent
315,5.893731,Bonsai.Shaders.FrameEvent
316,5.9106414,Bonsai.Shaders.FrameEvent
317,5.9265176,Bonsai.Shaders.FrameEvent
318,5.9431508,Bonsai.Shaders.FrameEvent
319,5.9607771,Bonsai.Shaders.FrameEvent
320,5.9767912,Bonsai.Shaders.FrameEvent
321,5.9941478,Bonsai.Shaders.FrameEvent
322,6.0122318,Bonsai.Shaders.FrameEvent
323,6.032922,Bonsai.Shaders.FrameEvent
324,6.0430452,Bonsai.Shaders.FrameEvent
325,6.0599401,Bonsai.Shaders.FrameEvent
326,6.0749738,Bonsai.Shaders.FrameEvent
327,6.0915262,Bonsai.Shaders.FrameEvent
328,6.1081326,Bonsai.Shaders.FrameEvent
329,6.1251312,Bonsai.Shaders.FrameEvent
330,6.1416705,Bonsai.Shaders.FrameEvent
331,6.1583223,Bonsai.Shaders.FrameEvent
332,6.1767157,Bonsai.Shaders.FrameEvent
333,6.1915205,Bonsai.Shaders.FrameEvent
334,6.2081719,Bonsai.Shaders.FrameEvent
335,6.2249294,Bonsai.Shaders.FrameEvent
336,6.2415726,Bonsai.Shaders.FrameEvent
337,6.2582622,Bonsai.Shaders.FrameEvent
338,6.2749734,Bonsai.Shaders.FrameEvent
339,6.2921715,Bonsai.Shaders.FrameEvent
340,6.3081372,Bonsai.Shaders.FrameEvent
341,6.3249779,Bonsai.Shaders.FrameEvent
342,6.3416811,Bonsai.Shaders.FrameEvent
343,6.3581623,Bonsai.Shaders.FrameEvent
344,6.3748495,Bonsai.Shaders.FrameEvent
345,6.3916399,Bonsai.Shaders.FrameEvent
346,6.4096825,Bonsai.Shaders.FrameEvent
347,6.4250912,Bonsai.Shaders.FrameEvent
